PC1,PC2,PC3
-0.0906354740899671,0.10692133440259871,-0.04116415544854986
-0.08212651959120223,-0.041102413294455985,0.04799252214663151
-0.0708078133318745,-0.03708645431627649,-0.018707976150742336
-0.0821126546156924,-0.04109937997582708,0.04799141669139007
-0.0821126546156924,-0.04109937997582708,0.04799141669139007
-0.07080852991565456,-0.03708461066801348,-0.018707639829846183
-0.08212651959120223,-0.041102413294455985,0.04799252214663151
-0.04306409252790995,-0.006729453999384084,0.055001362567720175
-0.07082470584924548,-0.037064098240837895,-0.01870743587192232
-0.04302954746533713,-0.006717325846759327,0.05500221400702321
-0.04302954746533713,-0.006717325846759327,0.05500221400702321
-0.0708247051978754,-0.03706409800718944,-0.018707435858139304
-0.04306409252790995,-0.006729453999384084,0.055001362567720175
0.0028570206564495224,0.00893334965571383,-0.00020079708765008593
